vcore,   10,   11,   12,   13,   14,   15,   16,   17,   18,   19,   20,   21,   22,   23,   24,   25,   26,   27,   28,   29,
 1800,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  127,  676, 1015, 1043, 1043, 1043, 1043, 1043,
 1790,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  209,  750, 1034, 1043, 1043, 1043, 1043, 1043,
 1780,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  298,  822, 1040, 1043, 1043, 1043, 1043, 1043,
 1770,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  362,  883, 1043, 1043, 1043, 1043, 1043, 1043,
 1760,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  395,  932, 1043, 1043, 1043, 1043, 1043, 1043,
 1750,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  448,  960, 1043, 1043, 1043, 1043, 1043, 1043,
 1740,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  506,  970, 1043, 1043, 1043, 1043, 1043, 1043,
 1730,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   15,  561,  979, 1043, 1043, 1043, 1043, 1043, 1043,
 1720,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   50,  616,  992, 1043, 1043, 1043, 1043, 1043, 1043,
 1710,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   90,  666, 1012, 1043, 1043, 1043, 1043, 1043, 1043,
 1700,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  143,  751, 1031, 1043, 1043, 1043, 1043, 1043, 1043,
 1690,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  259,  827, 1039, 1043, 1043, 1043, 1043, 1043, 1043,
 1680,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  365,  907, 1043, 1043, 1043, 1043, 1043, 1043, 1043,
 1670,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  404,  955, 1043, 1043, 1043, 1043, 1043, 1043, 1043,
 1660,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  467,  971, 1043, 1043, 1043, 1043, 1043, 1043, 1043,
 1650,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  544,  980, 1043, 1043, 1043, 1043, 1043, 1043, 1043,
 1640,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   14,  602,  994, 1043, 1043, 1043, 1043, 1043, 1043, 1043,
 1630,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   58,  677, 1013, 1043, 1043, 1043, 1043, 1043, 1043, 1043,
 1620,    0,    0,    0,    0,    0,    0,    0,    0,    0,    1,  101,  783, 1033, 1043, 1043, 1043, 1043, 1043, 1043, 1043,
 1610,    0,    0,    0,    0,    0,    0,    0,    1,    1,    1,  200,  864, 1042, 1043, 1043, 1043, 1043, 1043, 1043, 1043,
 1600,    0,    0,    0,    0,    0,    1,    1,    1,    1,    1,  335,  937, 1043, 1043, 1043, 1043, 1043, 1043, 1043, 1043,
 1590,    0,    0,    0,    0,    1,    1,    1,    1,    1,    1,  403,  969, 1043, 1043, 1043, 1043, 1043, 1043, 1043, 1043,
 1580,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,  469,  982, 1043, 1043, 1043, 1043, 1043, 1043, 1043, 1043,
 1570,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,  567,  993, 1043, 1043, 1043, 1043, 1043, 1043, 1043, 1068,
 1560,    1,    1,    1,    1,    1,    1,    1,    1,    2,   16,  672, 1019, 1043, 1043, 1043, 1043, 1043, 1043, 1043, 1092,
 1550,    1,    1,    1,    1,    1,    1,    2,    2,    2,   61,  801, 1039, 1043, 1043, 1043, 1043, 1043, 1043, 1080, 1104,
 1540,    1,    1,    1,    2,    1,    2,    2,    2,    2,  129,  888, 1043, 1043, 1043, 1043, 1043, 1043, 1072, 1097, 1125,
 1530,    1,    1,    2,    2,    2,    2,    3,    3,    3,  272,  959, 1043, 1043, 1043, 1043, 1043, 1056, 1095, 1118, 1132,
 1520,    2,    2,    2,    3,    2,    3,    3,    4,    4,  389,  980, 1043, 1043, 1043, 1043, 1046, 1087, 1105, 1129, 1147,
 1510,    2,    2,    2,    3,    3,    4,    4,    4,    4,  484,  998, 1043, 1043, 1043, 1043, 1080, 1104, 1129, 1147, 1176,
 1500,    2,    3,    3,    4,    4,    4,    5,    6,    6,  630, 1024, 1043, 1043, 1043, 1078, 1098, 1128, 1135, 1172, 1251,
 1490,    3,    4,    4,    4,    5,    6,    7,    7,   24,  787, 1040, 1043, 1043, 1064, 1096, 1128, 1140, 1173, 1211, 1389,
 1480,    4,    4,    5,    7,    7,    7,    7,    8,   91,  905, 1043, 1043, 1045, 1095, 1127, 1134, 1169, 1206, 1393, 1324,
 1470,    5,    6,    7,    7,    8,    9,   11,   11,  200,  954, 1043, 1043, 1086, 1127, 1134, 1170, 1204, 1358, 1328, 1204,
 1460,    7,    7,    8,   10,   12,   13,   13,   14,  338,  978, 1043, 1085, 1126, 1135, 1180, 1209, 1343, 1321, 1249, 1155,
 1450,    8,    9,   11,   13,   14,   19,   19,   20,  465,  968, 1080, 1125, 1134, 1187, 1209, 1331, 1319, 1255, 1180, 1136,
 1440,   11,   13,   14,   18,   21,   21,   21,   25,  567, 1004, 1126, 1145, 1192, 1216, 1308, 1321, 1277, 1162, 1132, 1077,
 1430,   15,   19,   22,   23,   25,   26,   28,   52,  674, 1064, 1157, 1201, 1223, 1315, 1313, 1259, 1157, 1120, 1079, 1083,
 1420,   21,   23,   26,   29,   29,   31,   36,  112,  784, 1124, 1203, 1214, 1303, 1310, 1242, 1169, 1138, 1085, 1087, 1090,
 1410,   26,   29,   34,   35,   36,   38,   46,  256,  904, 1168, 1242, 1283, 1294, 1232, 1179, 1151, 1088, 1093, 1091, 1091,
 1400,   30,   36,   41,   41,   44,   48,   58,  375,  945, 1183, 1250, 1267, 1246, 1209, 1137, 1092, 1094, 1096, 1098, 1099,
